METER_NO,DATE_TIME,HSN,PG,BT,CD,TD,VC
2510014481,2026-08-28 01:30:00,80,14716.540,8573.840,2835.910,3306.780,5521.640
2510014483,2026-08-28 01:30:00,300,210.400,120.980,47.100,42.320,0.000
2510014484,2026-08-28 01:30:00,160,8992.060,5099.040,1991.500,1901.500,1369.840
2510178139,2026-08-28 01:30:00,300,709.970,414.810,154.630,140.530,143.620
2510178141,2026-08-28 01:30:00,40,592.160,442.500,139.530,10.120,164.810
2510203103,2026-08-28 01:30:00,400,1786.030,1060.570,402.670,322.780,44.110
2510203104,2026-08-28 01:30:00,120,2806.970,1684.280,658.530,464.150,404.450
2510203105,2026-08-28 01:30:00,100,2237.490,1555.360,632.790,49.340,526.820
2510203106,2026-08-28 01:30:00,100,92.270,42.850,15.220,34.190,0.370
2510203108,2026-08-28 01:30:00,80,3586.330,2011.180,794.040,781.100,579.680
2510203109,2026-08-28 01:30:00,160,1390.770,871.420,425.300,94.040,430.490
2510203111,2026-08-28 01:30:00,40,3682.350,2306.700,905.310,470.320,1010.680
2510203113,2026-08-28 01:30:00,160,3925.570,2485.630,941.960,497.980,217.760
2510203114,2026-08-28 01:30:00,120,1735.120,1090.770,428.600,215.750,344.450
2510203117,2026-08-28 01:30:00,80,1570.480,834.690,344.200,391.580,263.410
2510203118,2026-08-28 01:30:00,640,171.480,99.090,38.980,33.400,26.980
